id,avg_pace,pace_group,pace_color,total_tracks,total_tracks_group,total_tracks_color,list_tracks,map_tooltip,map_popup,geometry
270,34.8,From 30 to 45 min/km,#F37199,2,Less than 25 tracks,#FCEF91,"[115555882, 115577815]",Edge <b>270</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 270</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 2</li>
                            <li><b>Average pace</b>: 34:48 min/km</li>
                        </ul></div>","LINESTRING (2.3622697 41.8067279, 2.3624587 41.8067666, 2.3625456 41.8067796, 2.3627844 41.8067845, 2.362836 41.8067644, 2.3631157 41.8067244, 2.3634523 41.8066136, 2.3636051 41.8065777, 2.3637675 41.8065642, 2.3640182 41.8065119, 2.3641282 41.8063875, 2.364292 41.8062705, 2.3645747 41.8060992, 2.3648088 41.8058595, 2.3650756 41.8055803, 2.3652654 41.8053919, 2.3653798 41.8053448, 2.3656356 41.8051821, 2.3657751 41.8050508, 2.3658676 41.805009, 2.3659574 41.8050162, 2.3662297 41.8050109, 2.3664402 41.8049439, 2.3667862 41.804665, 2.3670106 41.8045168, 2.3671832 41.804455, 2.367338 41.8044099, 2.367489 41.8043902, 2.3676354 41.8043817, 2.3678514 41.8043961, 2.3679349 41.8044142, 2.3679942 41.8044563, 2.3680968 41.8044446, 2.3683475 41.8045171, 2.3685511 41.8045801, 2.3686989 41.804647, 2.3691814 41.8046447, 2.3696133 41.8046487, 2.3696857 41.804634, 2.3697678 41.8046034, 2.3701518 41.8045391, 2.370577 41.8045369, 2.3709437 41.8045041, 2.3710097 41.8045341, 2.3711065 41.8045452, 2.3712803 41.8045341, 2.3716581 41.8045936, 2.371825 41.8046058, 2.3720776 41.804652, 2.3722897 41.8046712, 2.3724483 41.8046803, 2.3725614 41.8047174, 2.3729832 41.8048829, 2.3733174 41.8049882, 2.3736839 41.8050547)"
409,20.72,From 15 to 30 min/km,#E53888,1,Less than 25 tracks,#FCEF91,[115577815],Edge <b>409</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 409</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 20:43 min/km</li>
                        </ul></div>","LINESTRING (2.3471785 41.8019146, 2.3469733 41.8021304, 2.346764 41.8023462, 2.3467176 41.8023972, 2.3466809 41.8024478, 2.3466587 41.8024859, 2.3466452 41.8025248, 2.3466387 41.8025696, 2.3466364 41.8026119, 2.3466394 41.8026496, 2.3466542 41.8026856, 2.3466742 41.8027179, 2.3467065 41.8027552, 2.3467612 41.8028039, 2.3468288 41.8028505, 2.3468899 41.8028829, 2.3469555 41.8029086, 2.3470211 41.802926, 2.3470785 41.8029438, 2.3471123 41.8029566, 2.3471445 41.8029798, 2.3471701 41.8030055, 2.3471863 41.8030307, 2.3471934 41.8030594, 2.3471923 41.803105, 2.3471816 41.8031572, 2.3471545 41.8032052, 2.3471178 41.8032434, 2.3470724 41.8032764, 2.3470109 41.8033043, 2.3465164 41.8034853, 2.3462218 41.8035898, 2.3459321 41.8036941, 2.3456877 41.8037818, 2.3455681 41.8038326, 2.3454451 41.8038958, 2.3453261 41.8039845, 2.3452254 41.8040869, 2.3449212 41.804471, 2.344685 41.804665, 2.3444172 41.8048741, 2.3443188 41.8049907, 2.3442589 41.8051481, 2.3442419 41.8052282, 2.3442257 41.8054065, 2.3442491 41.8055064, 2.3442797 41.805588, 2.3443328 41.8056536, 2.3443941 41.8057102, 2.3444699 41.8057717, 2.3445808 41.8058296, 2.3447702 41.805894, 2.3448448 41.8059387, 2.3448983 41.8060008, 2.344918 41.8060513, 2.3449177 41.8061062, 2.3448849 41.8061685, 2.3447542 41.8062792, 2.3446926 41.806349, 2.3446725 41.8064049, 2.3446725 41.8064738, 2.3446889 41.8065942, 2.3446995 41.8067211, 2.344684 41.8068917, 2.344666 41.8071637, 2.3446481 41.8072478, 2.3446158 41.8072949, 2.3445631 41.807333, 2.3444983 41.8073576, 2.3444414 41.8073657, 2.3443763 41.8073637, 2.3442086 41.8073352, 2.3441085 41.807339, 2.3440234 41.807367, 2.3439595 41.8074158, 2.3438874 41.8074965, 2.3437577 41.8076481, 2.3436787 41.8077285, 2.3433998 41.8079582, 2.3433366 41.8079995, 2.3432673 41.8080378, 2.3431633 41.8080734, 2.3430715 41.8080824, 2.3429919 41.8080748, 2.342783 41.8080501, 2.3421758 41.8079685, 2.3419655 41.8079469, 2.3418355 41.8079482, 2.3417029 41.8079575, 2.3415649 41.8079973, 2.3414337 41.8080671, 2.3413309 41.8081673, 2.3412647 41.8082439, 2.3412012 41.8083265, 2.3410734 41.808553, 2.3409977 41.8087117)"
426,20.88,From 15 to 30 min/km,#E53888,1,Less than 25 tracks,#FCEF91,[115555882],Edge <b>426</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 426</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 20:53 min/km</li>
                        </ul></div>","LINESTRING (2.3483515 41.807021, 2.3482512 41.8070355, 2.3482064 41.8069853, 2.3482303 41.8068716, 2.3484337 41.8066196, 2.3486536 41.8062194, 2.3487583 41.8060878, 2.3487673 41.8059841, 2.34867 41.8057099, 2.3483933 41.8052461, 2.34835 41.8050699, 2.3483515 41.8047287, 2.3483814 41.8046418, 2.3484995 41.8045738, 2.3489393 41.8045403, 2.3490365 41.8045069, 2.3491382 41.8044009, 2.3491621 41.8042772, 2.3489273 41.8034131, 2.3488585 41.8033217, 2.3487807 41.8031823, 2.3486581 41.8028099, 2.3485997 41.8027274, 2.3485324 41.8026761, 2.3482049 41.8025546, 2.3481226 41.8024921, 2.3480792 41.802423, 2.3480762 41.802355, 2.348175 41.8020528, 2.3482722 41.8016972, 2.3483141 41.801618, 2.3484397 41.8015288, 2.3485181 41.8015012)"
505,13.86,Less than 15 min/km,#AC1754,1,Less than 25 tracks,#FCEF91,[115577815],Edge <b>505</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 505</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 13:52 min/km</li>
                        </ul></div>","LINESTRING (2.347772 41.8009663, 2.3475991 41.8009434)"
1083,14.2,Less than 15 min/km,#AC1754,2,Less than 25 tracks,#FCEF91,"[115555882, 115555882]",Edge <b>1083</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 1083</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 2</li>
                            <li><b>Average pace</b>: 14:12 min/km</li>
                        </ul></div>","LINESTRING (2.3535303 41.8074128, 2.3536937 41.8074451, 2.3539697 41.8075034, 2.3546673 41.8072832, 2.3554264 41.8071578, 2.3561363 41.8070416, 2.3567598 41.8067397)"
1252,41.87,From 30 to 45 min/km,#F37199,1,Less than 25 tracks,#FCEF91,[115577815],Edge <b>1252</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 1252</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 41:52 min/km</li>
                        </ul></div>","LINESTRING (2.3762151 41.8055241, 2.3763471 41.8055253, 2.3766093 41.8055414, 2.3767256 41.8055774, 2.3768339 41.8056274, 2.3769438 41.8056799, 2.3771176 41.805748)"
1253,15.98,From 15 to 30 min/km,#E53888,1,Less than 25 tracks,#FCEF91,[115577815],Edge <b>1253</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 1253</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 15:59 min/km</li>
                        </ul></div>","LINESTRING (2.3762151 41.8055241, 2.375851 41.8055055, 2.375578 41.8054566, 2.3752148 41.8053685, 2.3745694 41.8052325, 2.3738843 41.8050848, 2.3736839 41.8050547)"
1257,14.48,Less than 15 min/km,#AC1754,2,Less than 25 tracks,#FCEF91,"[115555882, 115577815]",Edge <b>1257</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 1257</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 2</li>
                            <li><b>Average pace</b>: 14:29 min/km</li>
                        </ul></div>","LINESTRING (2.3474016 41.8011097, 2.347408 41.8010795, 2.347438 41.8010348, 2.3474647 41.8010041, 2.3475059 41.8009749, 2.3475469 41.8009577, 2.3475991 41.8009434)"
1859,32.46,From 30 to 45 min/km,#F37199,1,Less than 25 tracks,#FCEF91,[115555882],Edge <b>1859</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 1859</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 32:28 min/km</li>
                        </ul></div>","LINESTRING (2.3533108 41.8026827, 2.3531875 41.8026227, 2.3531338 41.8025745, 2.353107 41.8024786, 2.3530759 41.8023958, 2.35293 41.8022208, 2.3527944 41.8020133, 2.3527905 41.8019429, 2.3528227 41.8018573, 2.3530067 41.80154, 2.3530252 41.8014473, 2.3530008 41.8013731, 2.3529257 41.8013489, 2.3528162 41.8013477, 2.3526414 41.8013771, 2.3523921 41.8014702, 2.3518655 41.8017825, 2.3515642 41.8018691, 2.3512219 41.8019401, 2.3508595 41.8019091, 2.3506351 41.8018687, 2.3503693 41.8017903, 2.3501448 41.8016796, 2.3498529 41.8014531, 2.3496217 41.8013632, 2.3492659 41.8013522, 2.3489034 41.8013735, 2.3486623 41.8013992)"
2243,38.18,From 30 to 45 min/km,#F37199,2,Less than 25 tracks,#FCEF91,"[115555882, 115577815]",Edge <b>2243</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 2243</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 2</li>
                            <li><b>Average pace</b>: 38:11 min/km</li>
                        </ul></div>","LINESTRING (2.3485181 41.8015012, 2.3486569 41.8014452, 2.3486623 41.8013992)"
