id,avg_pace,pace_group,pace_color,total_tracks,total_tracks_group,total_tracks_color,list_tracks,map_tooltip,map_popup,geometry
439,17.83,From 15 to 30 min/km,#E53888,2,Less than 25 tracks,#FCEF91,"[115628513, 115628513]",Edge <b>439</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 439</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 2</li>
                            <li><b>Average pace</b>: 17:50 min/km</li>
                        </ul></div>","LINESTRING (2.4180239 41.8042602, 2.4179703 41.8042675, 2.4178869 41.8042812, 2.4177882 41.8043039, 2.4177176 41.8043161, 2.4176249 41.8043348, 2.4174981 41.8043454, 2.4173589 41.8043448, 2.4172454 41.8043236, 2.4171468 41.8043051, 2.4169999 41.8042906, 2.4168628 41.804277, 2.4166992 41.8042524, 2.4165964 41.8042589, 2.4165201 41.8043327, 2.4164894 41.8044109, 2.4164832 41.804476, 2.4164564 41.8045501, 2.4164167 41.8045739, 2.4163824 41.8045907, 2.4163109 41.8046071, 2.4162031 41.8046435, 2.4161534 41.8046315, 2.4160845 41.8046258, 2.416086 41.8046643, 2.4161036 41.8046898, 2.4160857 41.8047304, 2.4160355 41.8047695, 2.4160003 41.8048391, 2.4158874 41.8048419, 2.4157632 41.8048498, 2.4156981 41.8048476, 2.4155405 41.8048405, 2.4152969 41.8048364, 2.4151458 41.8048267, 2.4149509 41.8048075, 2.4148726 41.8047992, 2.4147041 41.8047693, 2.4146543 41.8047511, 2.4145482 41.8047173, 2.4143966 41.8047118, 2.4142905 41.8046573, 2.4138897 41.8045765, 2.4136309 41.8045316, 2.4134482 41.8044799, 2.4133105 41.8044392, 2.4131716 41.8044057, 2.4129769 41.8043614, 2.4127402 41.804325, 2.4125726 41.8043052, 2.4123896 41.8043432, 2.4123278 41.8043654, 2.4122389 41.8043343, 2.4121723 41.804323, 2.4121669 41.8042979, 2.4123107 41.8042584, 2.4124156 41.8041921, 2.4125291 41.8040984, 2.4126172 41.8040548, 2.4127258 41.8040138, 2.4127695 41.8039881, 2.4128881 41.8039526, 2.4129619 41.8039037, 2.4129393 41.8038841, 2.412896 41.8038811, 2.4128339 41.80389, 2.4126567 41.8038904, 2.4122868 41.8038718, 2.4121508 41.8038619, 2.4117938 41.8037795, 2.4117555 41.8037634, 2.4116503 41.8036714, 2.4114791 41.8035531, 2.4115466 41.8034868, 2.4116881 41.8034823, 2.411857 41.8034803, 2.4120289 41.8034971, 2.412098 41.8034222, 2.4121208 41.8032735, 2.4121652 41.8031855)"
505,13.86,Less than 15 min/km,#AC1754,1,Less than 25 tracks,#FCEF91,[115577815],Edge <b>505</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 505</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 13:52 min/km</li>
                        </ul></div>","LINESTRING (2.347772 41.8009663, 2.3475991 41.8009434)"
873,19.4,From 15 to 30 min/km,#E53888,1,Less than 25 tracks,#FCEF91,[115628513],Edge <b>873</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 873</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 19:24 min/km</li>
                        </ul></div>","LINESTRING (2.3909614 41.8065705, 2.3908473 41.8065306, 2.3908 41.806382, 2.3907335 41.8063112, 2.3907651 41.8062443, 2.390762 41.8061753, 2.3909068 41.8061265, 2.3909599 41.8060378, 2.3908948 41.8058907, 2.390863 41.8057718, 2.3908492 41.8056728, 2.3907966 41.8055532, 2.3908298 41.8054398, 2.3909203 41.8050454)"
1083,19.4,From 15 to 30 min/km,#E53888,1,Less than 25 tracks,#FCEF91,[115424618],Edge <b>1083</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 1083</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 19:24 min/km</li>
                        </ul></div>","LINESTRING (2.3535303 41.8074128, 2.3536937 41.8074451, 2.3539697 41.8075034, 2.3546673 41.8072832, 2.3554264 41.8071578, 2.3561363 41.8070416, 2.3567598 41.8067397)"
1252,19.3,From 15 to 30 min/km,#E53888,5,Less than 25 tracks,#FCEF91,"[115424618, 115424618, 115560771, 115560771, 115577815]",Edge <b>1252</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 1252</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 5</li>
                            <li><b>Average pace</b>: 19:18 min/km</li>
                        </ul></div>","LINESTRING (2.3762151 41.8055241, 2.3763471 41.8055253, 2.3766093 41.8055414, 2.3767256 41.8055774, 2.3768339 41.8056274, 2.3769438 41.8056799, 2.3771176 41.805748)"
1253,17.08,From 15 to 30 min/km,#E53888,5,Less than 25 tracks,#FCEF91,"[115424618, 115424618, 115560771, 115560771, 115577815]",Edge <b>1253</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 1253</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 5</li>
                            <li><b>Average pace</b>: 17:05 min/km</li>
                        </ul></div>","LINESTRING (2.3762151 41.8055241, 2.375851 41.8055055, 2.375578 41.8054566, 2.3752148 41.8053685, 2.3745694 41.8052325, 2.3738843 41.8050848, 2.3736839 41.8050547)"
1254,14.34,Less than 15 min/km,#AC1754,1,Less than 25 tracks,#FCEF91,[115560771],Edge <b>1254</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 1254</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 14:20 min/km</li>
                        </ul></div>","LINESTRING (2.3762151 41.8055241, 2.3764339 41.8055921, 2.3764951 41.8056247, 2.3767225 41.8057073, 2.3769236 41.8058833, 2.3769935 41.8059572, 2.3770343 41.8060397, 2.3770402 41.806131)"
1257,14.16,Less than 15 min/km,#AC1754,3,Less than 25 tracks,#FCEF91,"[115424618, 115560771, 115577815]",Edge <b>1257</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 1257</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 3</li>
                            <li><b>Average pace</b>: 14:10 min/km</li>
                        </ul></div>","LINESTRING (2.3474016 41.8011097, 2.347408 41.8010795, 2.347438 41.8010348, 2.3474647 41.8010041, 2.3475059 41.8009749, 2.3475469 41.8009577, 2.3475991 41.8009434)"
1311,24.08,From 15 to 30 min/km,#E53888,2,Less than 25 tracks,#FCEF91,"[115628513, 115628513]",Edge <b>1311</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 1311</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 2</li>
                            <li><b>Average pace</b>: 24:05 min/km</li>
                        </ul></div>","LINESTRING (2.387055 41.8050826, 2.387135 41.805014, 2.3871753 41.8049811, 2.3874832 41.8048624, 2.3878088 41.8046526, 2.3878438 41.8046252, 2.3878895 41.8044618, 2.3880081 41.8043113, 2.3880301 41.8042087, 2.3880472 41.8039217, 2.3880035 41.8037873, 2.3880105 41.8037292, 2.3880672 41.803691, 2.3881857 41.8037029, 2.3883043 41.8037438, 2.3885432 41.8039548, 2.3886883 41.804092, 2.3889931 41.8044059, 2.3892132 41.8046334, 2.389334 41.8047809, 2.3894011 41.8049403, 2.389444 41.8050936, 2.3896503 41.8050487, 2.3898194 41.8049684, 2.3899521 41.8048674, 2.3900312 41.8047554, 2.3901352 41.8046842, 2.3904616 41.8048596, 2.3906202 41.8050014, 2.3909203 41.8050454)"
1312,19.4,From 15 to 30 min/km,#E53888,3,Less than 25 tracks,#FCEF91,"[115424618, 115560771, 115628513]",Edge <b>1312</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 1312</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 3</li>
                            <li><b>Average pace</b>: 19:24 min/km</li>
                        </ul></div>","LINESTRING (2.387055 41.8050826, 2.3870015 41.8051823, 2.3869679 41.8052257, 2.3869142 41.805291, 2.3868508 41.8053558, 2.3868143 41.8054546, 2.386728 41.8055541, 2.3865535 41.8056897, 2.3863538 41.8057944, 2.3863311 41.8058371, 2.3861663 41.8059416, 2.3859322 41.806348, 2.3858764 41.8064176, 2.385731 41.8065788, 2.3854795 41.8067302, 2.38536 41.806823, 2.38527 41.8069118, 2.3852575 41.8069715, 2.3851111 41.8071104, 2.3850465 41.8071374, 2.3849939 41.8071949, 2.3849619 41.8072813, 2.3849246 41.8073096, 2.3848769 41.8073744, 2.3846707 41.807442, 2.3845568 41.8076024, 2.3842431 41.8077801, 2.3841899 41.8078438, 2.3840669 41.8079075, 2.3837771 41.8080691, 2.3836318 41.8080852, 2.3834839 41.8081152, 2.3833406 41.8081837, 2.3831636 41.8083209, 2.3830792 41.8084136, 2.3828486 41.808561, 2.3827725 41.8086467, 2.3827479 41.8086943, 2.3826197 41.8087579)"
1542,13.96,Less than 15 min/km,#AC1754,4,Less than 25 tracks,#FCEF91,"[115424618, 115424618, 115560771, 115560771]",Edge <b>1542</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 1542</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 4</li>
                            <li><b>Average pace</b>: 13:58 min/km</li>
                        </ul></div>","LINESTRING (2.3771176 41.805748, 2.3775283 41.8059515, 2.3776558 41.8060299, 2.3778102 41.8061722, 2.3779151 41.8063483)"
1544,19.4,From 15 to 30 min/km,#E53888,1,Less than 25 tracks,#FCEF91,[115560771],Edge <b>1544</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 1544</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 19:24 min/km</li>
                        </ul></div>","LINESTRING (2.382529 41.8087986, 2.3826197 41.8087579)"
1620,23.76,From 15 to 30 min/km,#E53888,2,Less than 25 tracks,#FCEF91,"[115628513, 115628513]",Edge <b>1620</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 1620</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 2</li>
                            <li><b>Average pace</b>: 23:46 min/km</li>
                        </ul></div>","LINESTRING (2.4121652 41.8031855, 2.4121306 41.8031402, 2.4120742 41.8031136, 2.4119073 41.8031346, 2.411852 41.8031225, 2.4118293 41.8030489, 2.4118889 41.8029237, 2.4119344 41.8028817, 2.411852 41.802851, 2.4117946 41.8028954, 2.4117447 41.8028526, 2.4117751 41.8027751, 2.4117816 41.802708, 2.411736 41.8026902, 2.411761 41.8026296, 2.4117447 41.802586, 2.4116558 41.8026143, 2.4116136 41.8026781, 2.4115486 41.8026902, 2.4115616 41.8025997, 2.4115301 41.8025521, 2.4114478 41.8025666, 2.4114488 41.8025109, 2.4114911 41.8024689, 2.4114559 41.8024353, 2.4114543 41.8023881, 2.411457 41.802344, 2.4114261 41.802346, 2.4113952 41.802378, 2.4113562 41.8023359, 2.411356 41.8022141, 2.4114073 41.8020105, 2.4114211 41.8018208, 2.4114042 41.8016842, 2.4114291 41.8014888, 2.4113826 41.8014714, 2.4113265 41.801449, 2.4112452 41.8013614, 2.4112635 41.8011636, 2.4111494 41.8010752, 2.4109554 41.8010688, 2.4108952 41.8010082, 2.4108008 41.8009253, 2.4104612 41.8008165, 2.4102855 41.8007536, 2.4101017 41.8006807, 2.4099171 41.8006862, 2.409764 41.8006713, 2.4095949 41.8007103, 2.4093881 41.8007071, 2.4092924 41.8007667, 2.4091712 41.8008038, 2.4090759 41.8009071, 2.4089195 41.8009097, 2.4087623 41.8009423, 2.4085662 41.8009198, 2.4083991 41.8009887, 2.408267 41.8010795, 2.4081612 41.8011428, 2.4079706 41.8011956, 2.4077894 41.8012163, 2.4074512 41.8011638, 2.4072337 41.8011453, 2.4069796 41.8011381, 2.4063926 41.801063, 2.4063691 41.8011093, 2.4061266 41.8011074, 2.4058989 41.8011075, 2.4056447 41.801081, 2.4055433 41.8010343, 2.4054239 41.801029, 2.4052655 41.8009942, 2.4050747 41.8009752, 2.4048649 41.8009668, 2.4047249 41.8009943)"
