id,avg_pace,pace_group,pace_color,total_tracks,total_tracks_group,total_tracks_color,list_tracks,map_tooltip,map_popup,geometry
1084,21.88,From 15 to 30 min/km,#E53888,1,Less than 25 tracks,#FCEF91,[115639784],Edge <b>1084</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 1084</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 21:53 min/km</li>
                        </ul></div>","LINESTRING (2.3535303 41.8074128, 2.3534516 41.8074113, 2.3533531 41.8074377, 2.3533236 41.8074906, 2.3533649 41.8075757, 2.3535224 41.8077591, 2.3536288 41.8078311, 2.353869 41.8078898, 2.3539497 41.8079235, 2.3539832 41.8079778, 2.3539635 41.8080248, 2.3539025 41.808063, 2.3537922 41.8081085, 2.353105 41.8083477, 2.35291 41.8084161)"
1101,14.22,Less than 15 min/km,#AC1754,1,Less than 25 tracks,#FCEF91,[115639784],Edge <b>1101</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 1101</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 14:13 min/km</li>
                        </ul></div>","LINESTRING (2.3409968 41.8244788, 2.3410083 41.824558, 2.3407929 41.8248276, 2.3407498 41.8249304, 2.3406579 41.8250181, 2.3405275 41.8252831, 2.3403918 41.8255436, 2.3403162 41.8257458, 2.3402509 41.8264767, 2.3402222 41.8267606, 2.3402734 41.8270457)"
1238,18.71,From 15 to 30 min/km,#E53888,2,Less than 25 tracks,#FCEF91,"[115639784, 115639784]",Edge <b>1238</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 1238</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 2</li>
                            <li><b>Average pace</b>: 18:43 min/km</li>
                        </ul></div>","LINESTRING (2.343708 41.8179296, 2.3439399 41.8180624, 2.3442571 41.8182246, 2.3446091 41.8183574, 2.3447139 41.8184136, 2.3447412 41.8184638, 2.344768 41.8185878, 2.345033 41.8188867, 2.3451869 41.8190831, 2.3452782 41.819297, 2.3452704 41.8195497, 2.3451712 41.8197169, 2.3450582 41.8197776)"
1239,20.72,From 15 to 30 min/km,#E53888,1,Less than 25 tracks,#FCEF91,[115639784],Edge <b>1239</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 1239</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 20:43 min/km</li>
                        </ul></div>","LINESTRING (2.3436712 41.8220519, 2.3436607 41.822295, 2.3434494 41.8226216, 2.3430685 41.8229035, 2.3424685 41.8234653, 2.3422832 41.8237978, 2.3421584 41.8240659, 2.3420936 41.8241946, 2.3420185 41.8243205, 2.3419302 41.8244753, 2.3418957 41.8245611, 2.3417895 41.8247997, 2.3417451 41.8248986, 2.3416995 41.8249717, 2.3416364 41.8251144, 2.34156 41.8252249, 2.3414543 41.8253613, 2.3413447 41.8255516, 2.3412961 41.8256251, 2.3413003 41.8256944, 2.3413236 41.8257734, 2.3413413 41.8258545, 2.3413075 41.8260082, 2.3413089 41.8260424, 2.3413302 41.8260796, 2.3414428 41.8262598, 2.3414478 41.8263142, 2.3414274 41.8263646, 2.3413883 41.8264207, 2.3411958 41.8265461, 2.3411566 41.8265973, 2.341134 41.8266504, 2.3411152 41.8267924, 2.3411733 41.8269312, 2.3411954 41.8269958, 2.3411856 41.8270593, 2.3411477 41.827099, 2.3407634 41.8271742, 2.3406276 41.8271767, 2.3405528 41.8271619, 2.3404303 41.8271188, 2.340339 41.8270768, 2.3402734 41.8270457)"
1240,18.08,From 15 to 30 min/km,#E53888,2,Less than 25 tracks,#FCEF91,"[115639784, 115639784]",Edge <b>1240</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 1240</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 2</li>
                            <li><b>Average pace</b>: 18:05 min/km</li>
                        </ul></div>","LINESTRING (2.3436712 41.8220519, 2.3435746 41.8219236, 2.3434337 41.8217059, 2.3434207 41.8214667, 2.3434598 41.8212645, 2.3437677 41.8209574, 2.3438512 41.8208057, 2.3439868 41.8205841, 2.3441538 41.8203799, 2.3444956 41.8201544, 2.3447043 41.8199677, 2.3450582 41.8197776)"
1241,25.2,From 15 to 30 min/km,#E53888,1,Less than 25 tracks,#FCEF91,[115639784],Edge <b>1241</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 1241</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 25:12 min/km</li>
                        </ul></div>","LINESTRING (2.3436712 41.8220519, 2.343864 41.8221116, 2.3440351 41.8222306, 2.3440884 41.8222702, 2.3441264 41.8223099, 2.3441492 41.8223581, 2.3441568 41.8226528, 2.3443431 41.822769, 2.344385 41.8228115, 2.3444192 41.822854, 2.344442 41.8228965, 2.3444458 41.8229475, 2.344442 41.8230013, 2.344423 41.8230467, 2.3443926 41.823092, 2.3443583 41.8231345, 2.3443279 41.823177, 2.3442937 41.8232195, 2.3442557 41.823262, 2.3442176 41.8233074, 2.3441872 41.8233527, 2.3441834 41.8234009, 2.3441872 41.8234491, 2.3441872 41.8235001, 2.3441834 41.8235483, 2.3441644 41.8235964, 2.3441264 41.8236333, 2.3440846 41.8236758, 2.3440541 41.8237183, 2.3440769 41.8237636, 2.3440693 41.8238146, 2.3440237 41.8238458, 2.3439629 41.8238628, 2.3439096 41.8238826, 2.3438564 41.8239138, 2.343826 41.8239591, 2.3437994 41.8240016, 2.3437651 41.8240441, 2.3437613 41.8240923, 2.3437385 41.8241405, 2.3437119 41.8241943, 2.3436967 41.8242453, 2.3437043 41.8242963, 2.3437119 41.8243445, 2.3437233 41.8243899, 2.3437157 41.8244352, 2.3436739 41.8244692, 2.3435332 41.8245315, 2.3434837 41.8245542, 2.3434305 41.8245825, 2.3433887 41.8246165, 2.3433887 41.8246619, 2.3434001 41.8247101, 2.3434001 41.8247611, 2.3433659 41.8248036, 2.3433583 41.8248546, 2.3433773 41.8249084, 2.3433545 41.8249594, 2.3433545 41.8250076, 2.3434039 41.8250416, 2.3434419 41.8250813, 2.3434191 41.8251294, 2.3433925 41.8251748, 2.3434305 41.8252144, 2.3434837 41.8252484, 2.343518 41.8252881, 2.3435142 41.8253363, 2.3434875 41.8253788, 2.3434647 41.825427, 2.3434457 41.8254808, 2.3434723 41.8255205, 2.3435218 41.8255488, 2.3435674 41.8255913, 2.3436016 41.8256395, 2.3436244 41.8256877, 2.3436549 41.8257302, 2.3436701 41.8257755, 2.3436815 41.8260475, 2.3436815 41.8260957, 2.3437271 41.8261297, 2.3437803 41.8261609, 2.3437918 41.8262062, 2.3438184 41.8262487, 2.3438716 41.8262799, 2.3439401 41.8263025, 2.3439971 41.8263252, 2.3440465 41.826362, 2.3440579 41.8264159, 2.3441074 41.8264499, 2.344172 41.8264782, 2.3442252 41.8265122, 2.3442671 41.8265576, 2.3443089 41.8265972, 2.3443659 41.8266171, 2.3444344 41.8266312, 2.34448 41.8266709, 2.3444382 41.8267106, 2.3444268 41.8267587, 2.34448 41.8267928, 2.3445333 41.8268239, 2.3446017 41.8268296, 2.3446778 41.8268296, 2.34475 41.8268353, 2.3448375 41.8269373, 2.3448831 41.8269741, 2.3449287 41.8270053, 2.3449934 41.8270223, 2.345058 41.8270251, 2.3451265 41.8270308, 2.3455143 41.8271214, 2.3456778 41.8273198, 2.3456588 41.8275153, 2.3456474 41.8275606, 2.3456512 41.8276116, 2.3456816 41.8276541, 2.3457197 41.8276938, 2.3457577 41.8278553, 2.3456664 41.8281387, 2.3456311 41.8283744)"
1257,12.24,Less than 15 min/km,#AC1754,1,Less than 25 tracks,#FCEF91,[115639784],Edge <b>1257</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 1257</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 12:14 min/km</li>
                        </ul></div>","LINESTRING (2.3474016 41.8011097, 2.347408 41.8010795, 2.347438 41.8010348, 2.3474647 41.8010041, 2.3475059 41.8009749, 2.3475469 41.8009577, 2.3475991 41.8009434)"
1311,25.1,From 15 to 30 min/km,#E53888,2,Less than 25 tracks,#FCEF91,"[115415523, 115415523]",Edge <b>1311</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 1311</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 2</li>
                            <li><b>Average pace</b>: 25:06 min/km</li>
                        </ul></div>","LINESTRING (2.387055 41.8050826, 2.387135 41.805014, 2.3871753 41.8049811, 2.3874832 41.8048624, 2.3878088 41.8046526, 2.3878438 41.8046252, 2.3878895 41.8044618, 2.3880081 41.8043113, 2.3880301 41.8042087, 2.3880472 41.8039217, 2.3880035 41.8037873, 2.3880105 41.8037292, 2.3880672 41.803691, 2.3881857 41.8037029, 2.3883043 41.8037438, 2.3885432 41.8039548, 2.3886883 41.804092, 2.3889931 41.8044059, 2.3892132 41.8046334, 2.389334 41.8047809, 2.3894011 41.8049403, 2.389444 41.8050936, 2.3896503 41.8050487, 2.3898194 41.8049684, 2.3899521 41.8048674, 2.3900312 41.8047554, 2.3901352 41.8046842, 2.3904616 41.8048596, 2.3906202 41.8050014, 2.3909203 41.8050454)"
1312,29.98,From 15 to 30 min/km,#E53888,1,Less than 25 tracks,#FCEF91,[115415523],Edge <b>1312</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 1312</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 29:59 min/km</li>
                        </ul></div>","LINESTRING (2.387055 41.8050826, 2.3870015 41.8051823, 2.3869679 41.8052257, 2.3869142 41.805291, 2.3868508 41.8053558, 2.3868143 41.8054546, 2.386728 41.8055541, 2.3865535 41.8056897, 2.3863538 41.8057944, 2.3863311 41.8058371, 2.3861663 41.8059416, 2.3859322 41.806348, 2.3858764 41.8064176, 2.385731 41.8065788, 2.3854795 41.8067302, 2.38536 41.806823, 2.38527 41.8069118, 2.3852575 41.8069715, 2.3851111 41.8071104, 2.3850465 41.8071374, 2.3849939 41.8071949, 2.3849619 41.8072813, 2.3849246 41.8073096, 2.3848769 41.8073744, 2.3846707 41.807442, 2.3845568 41.8076024, 2.3842431 41.8077801, 2.3841899 41.8078438, 2.3840669 41.8079075, 2.3837771 41.8080691, 2.3836318 41.8080852, 2.3834839 41.8081152, 2.3833406 41.8081837, 2.3831636 41.8083209, 2.3830792 41.8084136, 2.3828486 41.808561, 2.3827725 41.8086467, 2.3827479 41.8086943, 2.3826197 41.8087579)"
1619,30.41,From 30 to 45 min/km,#F37199,1,Less than 25 tracks,#FCEF91,[115415523],Edge <b>1619</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 1619</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 30:25 min/km</li>
                        </ul></div>","LINESTRING (2.4121652 41.8031855, 2.4122071 41.8030282, 2.4122071 41.8024563, 2.4123953 41.8022405, 2.41275 41.8019654, 2.4129019 41.8016039)"
1620,28.86,From 15 to 30 min/km,#E53888,2,Less than 25 tracks,#FCEF91,"[115415523, 115415523]",Edge <b>1620</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 1620</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 2</li>
                            <li><b>Average pace</b>: 28:52 min/km</li>
                        </ul></div>","LINESTRING (2.4121652 41.8031855, 2.4121306 41.8031402, 2.4120742 41.8031136, 2.4119073 41.8031346, 2.411852 41.8031225, 2.4118293 41.8030489, 2.4118889 41.8029237, 2.4119344 41.8028817, 2.411852 41.802851, 2.4117946 41.8028954, 2.4117447 41.8028526, 2.4117751 41.8027751, 2.4117816 41.802708, 2.411736 41.8026902, 2.411761 41.8026296, 2.4117447 41.802586, 2.4116558 41.8026143, 2.4116136 41.8026781, 2.4115486 41.8026902, 2.4115616 41.8025997, 2.4115301 41.8025521, 2.4114478 41.8025666, 2.4114488 41.8025109, 2.4114911 41.8024689, 2.4114559 41.8024353, 2.4114543 41.8023881, 2.411457 41.802344, 2.4114261 41.802346, 2.4113952 41.802378, 2.4113562 41.8023359, 2.411356 41.8022141, 2.4114073 41.8020105, 2.4114211 41.8018208, 2.4114042 41.8016842, 2.4114291 41.8014888, 2.4113826 41.8014714, 2.4113265 41.801449, 2.4112452 41.8013614, 2.4112635 41.8011636, 2.4111494 41.8010752, 2.4109554 41.8010688, 2.4108952 41.8010082, 2.4108008 41.8009253, 2.4104612 41.8008165, 2.4102855 41.8007536, 2.4101017 41.8006807, 2.4099171 41.8006862, 2.409764 41.8006713, 2.4095949 41.8007103, 2.4093881 41.8007071, 2.4092924 41.8007667, 2.4091712 41.8008038, 2.4090759 41.8009071, 2.4089195 41.8009097, 2.4087623 41.8009423, 2.4085662 41.8009198, 2.4083991 41.8009887, 2.408267 41.8010795, 2.4081612 41.8011428, 2.4079706 41.8011956, 2.4077894 41.8012163, 2.4074512 41.8011638, 2.4072337 41.8011453, 2.4069796 41.8011381, 2.4063926 41.801063, 2.4063691 41.8011093, 2.4061266 41.8011074, 2.4058989 41.8011075, 2.4056447 41.801081, 2.4055433 41.8010343, 2.4054239 41.801029, 2.4052655 41.8009942, 2.4050747 41.8009752, 2.4048649 41.8009668, 2.4047249 41.8009943)"
1621,20.32,From 15 to 30 min/km,#E53888,2,Less than 25 tracks,#FCEF91,"[115415523, 115415523]",Edge <b>1621</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 1621</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 2</li>
                            <li><b>Average pace</b>: 20:19 min/km</li>
                        </ul></div>","LINESTRING (2.4047249 41.8009943, 2.4044919 41.8010008, 2.4042455 41.8010193, 2.4037848 41.8010042, 2.4034773 41.8011016, 2.4032174 41.8012321, 2.402983 41.8013551, 2.4028105 41.8014092, 2.4022981 41.8016691, 2.4021204 41.8017436, 2.4020319 41.8018068, 2.4019015 41.8018598, 2.4017854 41.8019392, 2.4017165 41.8020351, 2.4016029 41.8020922, 2.4015175 41.8021903, 2.4014755 41.8022354, 2.401467 41.8022765, 2.4014728 41.8023819, 2.4014074 41.8024541, 2.4013664 41.8025816, 2.4012931 41.8026802, 2.4012578 41.8028151, 2.4011408 41.8030002, 2.401029 41.8030918, 2.4007997 41.8032139, 2.4006377 41.8032434, 2.4003411 41.8033111, 2.4002142 41.8033589, 2.4000542 41.8033594, 2.3998888 41.8033978, 2.3996127 41.8035137, 2.3993126 41.8036116, 2.3991211 41.8036548, 2.3987625 41.803727, 2.3984103 41.8037484, 2.3981781 41.8037569, 2.3978113 41.803727, 2.397591 41.8037486, 2.3970682 41.8038382, 2.3969447 41.803899, 2.3967529 41.8039552, 2.3963735 41.8040215, 2.3960974 41.8040368, 2.3958477 41.8040269, 2.3956286 41.8039853, 2.3954418 41.8039336, 2.3953009 41.8038531, 2.395242 41.8038207, 2.3950128 41.8036812, 2.3948889 41.8036269, 2.3947168 41.8035806, 2.3945349 41.8036108, 2.3943877 41.8036702, 2.3942553 41.8037335, 2.39404 41.8039181, 2.3938889 41.8040093, 2.3936758 41.8042063, 2.3935704 41.8042769, 2.3934194 41.8043793, 2.3932898 41.8044436, 2.3931273 41.8044985, 2.3928827 41.8046386, 2.3926596 41.8048086, 2.3925164 41.8048888, 2.392318 41.8049189, 2.3921063 41.8049389, 2.391911 41.8049462, 2.3917395 41.8049806, 2.3914879 41.8050082, 2.3913718 41.8050368, 2.3912639 41.8050447, 2.3910192 41.8050486, 2.3909203 41.8050454)"
1911,20.3,From 15 to 30 min/km,#E53888,1,Less than 25 tracks,#FCEF91,[115639784],Edge <b>1911</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 1911</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 20:18 min/km</li>
                        </ul></div>","LINESTRING (2.3431032 41.8416075, 2.3431676 41.8413357, 2.3432963 41.840952, 2.3433714 41.8408082, 2.34335 41.8404645, 2.3434251 41.8403046, 2.3433071 41.8399769, 2.3432749 41.8396971, 2.3432749 41.8393135, 2.3433929 41.8389857, 2.3434251 41.8388259, 2.3433607 41.838682, 2.3433071 41.8384742, 2.3434036 41.8383223, 2.343451 41.8382292, 2.3436746 41.8379809, 2.3439307 41.837781, 2.344073 41.8376931, 2.3442356 41.8375962, 2.3443698 41.8374932, 2.3445365 41.837369, 2.3446587 41.8372506, 2.3446991 41.8370813, 2.3447649 41.8368359, 2.3448504 41.8365904, 2.3449105 41.8365179, 2.3448757 41.836272, 2.3449048 41.8361207, 2.3449374 41.8360166, 2.344905 41.8359619, 2.3450467 41.8358314, 2.3450975 41.8357485, 2.345192 41.835618, 2.3453573 41.8355514, 2.3453844 41.8354472, 2.3453414 41.8353547, 2.3453527 41.835127, 2.345346 41.8350614, 2.3453414 41.8350125, 2.3453577 41.8349398, 2.3453292 41.834761, 2.3453455 41.8346035, 2.3454146 41.834543, 2.3456469 41.8344444, 2.345809 41.8342885, 2.3460407 41.8340492, 2.3461586 41.8338978, 2.346309 41.8337954, 2.3463847 41.833709, 2.3466952 41.8334456, 2.3467517 41.8332794, 2.3469128 41.8330814, 2.3471831 41.8327558, 2.3472767 41.8326573, 2.3474276 41.8325571, 2.3473254 41.8324407, 2.3470245 41.8322166, 2.3469188 41.8321318, 2.3467725 41.831944, 2.3467031 41.8318087, 2.3466022 41.8316876, 2.3466508 41.8315689, 2.3466261 41.8314593, 2.3465156 41.8312826, 2.346489 41.8311617, 2.3464872 41.8310607, 2.3465087 41.8310093, 2.346587 41.830833, 2.3463923 41.8306934, 2.3462399 41.8306141, 2.3461301 41.8305626, 2.3459431 41.8305232, 2.3458171 41.8304536, 2.3457236 41.8303839, 2.3456491 41.8302213, 2.3456585 41.8299992, 2.3456951 41.8299477, 2.3457846 41.8297175, 2.3459269 41.8296357, 2.3460144 41.829488, 2.3460974 41.8294883, 2.3461205 41.8293948, 2.3460727 41.8292512, 2.3460755 41.8290997, 2.3460437 41.8290008, 2.3460898 41.8289289, 2.3460338 41.8288606, 2.3458415 41.8286118, 2.3456311 41.8283744)"
1916,12.67,Less than 15 min/km,#AC1754,1,Less than 25 tracks,#FCEF91,[115639784],Edge <b>1916</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 1916</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 12:40 min/km</li>
                        </ul></div>","LINESTRING (2.3402734 41.8270457, 2.3402367 41.8271506, 2.3401918 41.827268, 2.3401836 41.8273892, 2.340229 41.8274595, 2.3403481 41.8274937, 2.3405055 41.8275162, 2.3406981 41.8275376, 2.340874 41.8275825, 2.3410944 41.8276454, 2.3413742 41.8277125, 2.3415519 41.827734, 2.3417746 41.8277929, 2.341891 41.8277932, 2.3420646 41.8277239, 2.3422521 41.8275734, 2.3424349 41.8273833, 2.3425508 41.8273214, 2.3426703 41.8272936, 2.3428842 41.8272756, 2.3431564 41.8273273, 2.3433517 41.827394, 2.3435556 41.8274289, 2.3436955 41.8274225, 2.3439059 41.8274201, 2.3442226 41.8273177, 2.3443118 41.8272949, 2.3444187 41.8273166)"
2243,18.2,From 15 to 30 min/km,#E53888,1,Less than 25 tracks,#FCEF91,[115639784],Edge <b>2243</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 2243</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 18:12 min/km</li>
                        </ul></div>","LINESTRING (2.3485181 41.8015012, 2.3486569 41.8014452, 2.3486623 41.8013992)"
2502,14.89,Less than 15 min/km,#AC1754,1,Less than 25 tracks,#FCEF91,[115639784],Edge <b>2502</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 2502</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 14:53 min/km</li>
                        </ul></div>","LINESTRING (2.3444187 41.8273166, 2.3446191 41.8273574, 2.3449186 41.8277181, 2.345126 41.8278484, 2.3452897 41.8279762, 2.3453805 41.8280544, 2.3455247 41.8282544, 2.3456311 41.8283744)"
