id,avg_pace,pace_group,pace_color,total_tracks,total_tracks_group,total_tracks_color,list_tracks,map_tooltip,map_popup,geometry
439,20.98,From 15 to 30 min/km,#E53888,6,Less than 25 tracks,#FCEF91,"[115415523, 115415523, 115484341, 115484341, 115628513, 115628513]",Edge <b>439</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 439</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 6</li>
                            <li><b>Average pace</b>: 20:59 min/km</li>
                        </ul></div>","LINESTRING (2.4180239 41.8042602, 2.4179703 41.8042675, 2.4178869 41.8042812, 2.4177882 41.8043039, 2.4177176 41.8043161, 2.4176249 41.8043348, 2.4174981 41.8043454, 2.4173589 41.8043448, 2.4172454 41.8043236, 2.4171468 41.8043051, 2.4169999 41.8042906, 2.4168628 41.804277, 2.4166992 41.8042524, 2.4165964 41.8042589, 2.4165201 41.8043327, 2.4164894 41.8044109, 2.4164832 41.804476, 2.4164564 41.8045501, 2.4164167 41.8045739, 2.4163824 41.8045907, 2.4163109 41.8046071, 2.4162031 41.8046435, 2.4161534 41.8046315, 2.4160845 41.8046258, 2.416086 41.8046643, 2.4161036 41.8046898, 2.4160857 41.8047304, 2.4160355 41.8047695, 2.4160003 41.8048391, 2.4158874 41.8048419, 2.4157632 41.8048498, 2.4156981 41.8048476, 2.4155405 41.8048405, 2.4152969 41.8048364, 2.4151458 41.8048267, 2.4149509 41.8048075, 2.4148726 41.8047992, 2.4147041 41.8047693, 2.4146543 41.8047511, 2.4145482 41.8047173, 2.4143966 41.8047118, 2.4142905 41.8046573, 2.4138897 41.8045765, 2.4136309 41.8045316, 2.4134482 41.8044799, 2.4133105 41.8044392, 2.4131716 41.8044057, 2.4129769 41.8043614, 2.4127402 41.804325, 2.4125726 41.8043052, 2.4123896 41.8043432, 2.4123278 41.8043654, 2.4122389 41.8043343, 2.4121723 41.804323, 2.4121669 41.8042979, 2.4123107 41.8042584, 2.4124156 41.8041921, 2.4125291 41.8040984, 2.4126172 41.8040548, 2.4127258 41.8040138, 2.4127695 41.8039881, 2.4128881 41.8039526, 2.4129619 41.8039037, 2.4129393 41.8038841, 2.412896 41.8038811, 2.4128339 41.80389, 2.4126567 41.8038904, 2.4122868 41.8038718, 2.4121508 41.8038619, 2.4117938 41.8037795, 2.4117555 41.8037634, 2.4116503 41.8036714, 2.4114791 41.8035531, 2.4115466 41.8034868, 2.4116881 41.8034823, 2.411857 41.8034803, 2.4120289 41.8034971, 2.412098 41.8034222, 2.4121208 41.8032735, 2.4121652 41.8031855)"
441,16.94,From 15 to 30 min/km,#E53888,2,Less than 25 tracks,#FCEF91,"[115415523, 115415523]",Edge <b>441</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 441</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 2</li>
                            <li><b>Average pace</b>: 16:56 min/km</li>
                        </ul></div>","LINESTRING (2.4180239 41.8042602, 2.4180812 41.8042861, 2.4180956 41.8042953, 2.4181224 41.8043076, 2.4181553 41.8043241, 2.4182602 41.8043622)"
443,26.14,From 15 to 30 min/km,#E53888,1,Less than 25 tracks,#FCEF91,[115347710],Edge <b>443</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 443</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 26:08 min/km</li>
                        </ul></div>","LINESTRING (2.3559612 41.8203787, 2.3556604 41.820483, 2.3554118 41.8205677, 2.3552577 41.8206381, 2.355144 41.8206883, 2.3550188 41.82074, 2.3548608 41.8208003, 2.3548145 41.8208377, 2.3547964 41.8209101)"
446,16.94,From 15 to 30 min/km,#E53888,1,Less than 25 tracks,#FCEF91,[115347710],Edge <b>446</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 446</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 16:56 min/km</li>
                        </ul></div>","LINESTRING (2.3527253 41.8208524, 2.3527925 41.820824, 2.3528232 41.8207202, 2.3528775 41.820685, 2.3529153 41.820736, 2.352953 41.8207606, 2.3529884 41.8208433, 2.3530191 41.8208204, 2.3530427 41.8208521, 2.3530781 41.8208415, 2.3531702 41.8207888, 2.353267 41.8207853, 2.3533189 41.820875, 2.3533873 41.8208855, 2.3533944 41.8209365, 2.3534369 41.8209612, 2.3534723 41.82094, 2.3534935 41.8209594, 2.3535266 41.8209471, 2.353595 41.8209612, 2.3536234 41.8209471, 2.3536965 41.82097, 2.3537437 41.8209576, 2.3538051 41.8209911, 2.3538665 41.8209911, 2.3539609 41.8209664, 2.3540482 41.8208838, 2.3540765 41.8208908, 2.354204 41.820984, 2.354237 41.8208873, 2.3543055 41.8208855, 2.3543597 41.8208468, 2.354414 41.8207888, 2.3544565 41.8207624, 2.3545179 41.8207378, 2.3545391 41.820729, 2.3545793 41.8207642, 2.3546595 41.8207606, 2.3547114 41.8208275, 2.3547704 41.8208627, 2.3547964 41.8209101)"
629,15.03,From 15 to 30 min/km,#E53888,3,Less than 25 tracks,#FCEF91,"[115429237, 115429237, 115537812]",Edge <b>629</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 629</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 3</li>
                            <li><b>Average pace</b>: 15:02 min/km</li>
                        </ul></div>","LINESTRING (2.3937881 41.8447331, 2.3935024 41.845207)"
630,14.26,Less than 15 min/km,#AC1754,1,Less than 25 tracks,#FCEF91,[115429237],Edge <b>630</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 630</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 14:16 min/km</li>
                        </ul></div>","LINESTRING (2.3937881 41.8447331, 2.3941147 41.8446255, 2.3945897 41.8442451, 2.3950247 41.8439833)"
631,18.35,From 15 to 30 min/km,#E53888,4,Less than 25 tracks,#FCEF91,"[115429237, 115429237, 115429237, 115537812]",Edge <b>631</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 631</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 4</li>
                            <li><b>Average pace</b>: 18:21 min/km</li>
                        </ul></div>","LINESTRING (2.3937881 41.8447331, 2.3943835 41.8439385, 2.3941041 41.8438252, 2.3938505 41.8436678, 2.3936783 41.8432821, 2.3936197 41.8429032, 2.3937018 41.8427399, 2.3941939 41.8423002)"
633,11.61,Less than 15 min/km,#AC1754,1,Less than 25 tracks,#FCEF91,[115537812],Edge <b>633</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 633</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 11:37 min/km</li>
                        </ul></div>","LINESTRING (2.388536 41.8451438, 2.3885889 41.845121)"
636,18.79,From 15 to 30 min/km,#E53888,3,Less than 25 tracks,#FCEF91,"[115429237, 115429237, 115537812]",Edge <b>636</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 636</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 3</li>
                            <li><b>Average pace</b>: 18:47 min/km</li>
                        </ul></div>","LINESTRING (2.3935024 41.845207, 2.3933832 41.8454713, 2.3932376 41.845732, 2.393141 41.8458374, 2.3928448 41.8459365, 2.3927561 41.8460247, 2.392687 41.8461198)"
637,16.94,From 15 to 30 min/km,#E53888,1,Less than 25 tracks,#FCEF91,[115537812],Edge <b>637</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 637</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 16:56 min/km</li>
                        </ul></div>","LINESTRING (2.3935024 41.845207, 2.3929084 41.8450072, 2.3923352 41.8448414)"
639,14.99,Less than 15 min/km,#AC1754,1,Less than 25 tracks,#FCEF91,[115429237],Edge <b>639</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 639</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 14:59 min/km</li>
                        </ul></div>","LINESTRING (2.3885626 41.8452236, 2.3887014 41.8453405, 2.3889325 41.8454801, 2.3893796 41.8457038)"
647,13.11,Less than 15 min/km,#AC1754,1,Less than 25 tracks,#FCEF91,[115429237],Edge <b>647</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 647</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 13:07 min/km</li>
                        </ul></div>","LINESTRING (2.3893796 41.8457038, 2.3888647 41.8459092, 2.3886117 41.8459595)"
651,18.81,From 15 to 30 min/km,#E53888,1,Less than 25 tracks,#FCEF91,[115429237],Edge <b>651</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 651</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 18:49 min/km</li>
                        </ul></div>","LINESTRING (2.3887001 41.8463849, 2.3886628 41.8464265, 2.3886592 41.8464767)"
652,13.18,Less than 15 min/km,#AC1754,2,Less than 25 tracks,#FCEF91,"[115429237, 115537812]",Edge <b>652</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 652</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 2</li>
                            <li><b>Average pace</b>: 13:11 min/km</li>
                        </ul></div>","LINESTRING (2.3924564 41.8463644, 2.3922635 41.846439, 2.3919067 41.8465723, 2.3917971 41.8466375, 2.3917776 41.8466826)"
653,13.57,Less than 15 min/km,#AC1754,2,Less than 25 tracks,#FCEF91,"[115429237, 115537812]",Edge <b>653</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 653</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 2</li>
                            <li><b>Average pace</b>: 13:34 min/km</li>
                        </ul></div>","LINESTRING (2.3924564 41.8463644, 2.3925567 41.8463051, 2.392687 41.8461198)"
654,14.25,Less than 15 min/km,#AC1754,1,Less than 25 tracks,#FCEF91,[115429237],Edge <b>654</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 654</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 14:15 min/km</li>
                        </ul></div>","LINESTRING (2.3865207 41.8464325, 2.3875632 41.8464549)"
657,14.09,Less than 15 min/km,#AC1754,1,Less than 25 tracks,#FCEF91,[115429237],Edge <b>657</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 657</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 14:05 min/km</li>
                        </ul></div>","LINESTRING (2.3875632 41.8464549, 2.3875207 41.8462817, 2.3875762 41.8461653, 2.3877586 41.8460623, 2.3879894 41.8459966, 2.3882481 41.8459732, 2.3885869 41.8459644, 2.3886117 41.8459595)"
659,17.88,From 15 to 30 min/km,#E53888,1,Less than 25 tracks,#FCEF91,[115429237],Edge <b>659</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 659</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 17:53 min/km</li>
                        </ul></div>","LINESTRING (2.3887417 41.8464734, 2.3887503 41.8466939, 2.3888084 41.8467735, 2.3888062 41.8469453)"
662,16.94,From 15 to 30 min/km,#E53888,2,Less than 25 tracks,#FCEF91,"[115429237, 115537812]",Edge <b>662</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 662</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 2</li>
                            <li><b>Average pace</b>: 16:56 min/km</li>
                        </ul></div>","LINESTRING (2.3917776 41.8466826, 2.391761 41.8467325, 2.3917915 41.8471112)"
664,15.44,From 15 to 30 min/km,#E53888,1,Less than 25 tracks,#FCEF91,[115429237],Edge <b>664</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 664</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 15:26 min/km</li>
                        </ul></div>","LINESTRING (2.3881637 41.8468573, 2.3882736 41.8469057, 2.3884604 41.84694, 2.3887449 41.8469814)"
668,16.94,From 15 to 30 min/km,#E53888,1,Less than 25 tracks,#FCEF91,[115429237],Edge <b>668</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 668</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 16:56 min/km</li>
                        </ul></div>","LINESTRING (2.3887449 41.8469814, 2.3887507 41.8471873, 2.3888005 41.8473172, 2.3888473 41.847378)"
672,14.78,Less than 15 min/km,#AC1754,2,Less than 25 tracks,#FCEF91,"[115429237, 115537812]",Edge <b>672</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 672</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 2</li>
                            <li><b>Average pace</b>: 14:47 min/km</li>
                        </ul></div>","LINESTRING (2.3897061 41.8475154, 2.3897592 41.8475356, 2.3900111 41.8474869, 2.3901294 41.8474034, 2.390178 41.8473635, 2.3902014 41.847307, 2.3902689 41.8472633, 2.3903923 41.8471815, 2.3904115 41.8471451)"
676,16.58,From 15 to 30 min/km,#E53888,1,Less than 25 tracks,#FCEF91,[115429237],Edge <b>676</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 676</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 16:35 min/km</li>
                        </ul></div>","LINESTRING (2.3888473 41.847378, 2.3890163 41.8472872, 2.3892793 41.8473745)"
679,12.44,Less than 15 min/km,#AC1754,1,Less than 25 tracks,#FCEF91,[115429237],Edge <b>679</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 679</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 12:26 min/km</li>
                        </ul></div>","LINESTRING (2.3892793 41.8473745, 2.3896585 41.8474973)"
682,15.65,From 15 to 30 min/km,#E53888,1,Less than 25 tracks,#FCEF91,[115429237],Edge <b>682</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 682</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 15:39 min/km</li>
                        </ul></div>","LINESTRING (2.388946 41.8475931, 2.3889912 41.8476569, 2.3890462 41.8476919, 2.3891127 41.8477482, 2.3893718 41.8479672)"
683,14.79,Less than 15 min/km,#AC1754,1,Less than 25 tracks,#FCEF91,[115429237],Edge <b>683</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 683</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 14:47 min/km</li>
                        </ul></div>","LINESTRING (2.3897061 41.8475154, 2.3896585 41.8474973)"
684,18.31,From 15 to 30 min/km,#E53888,1,Less than 25 tracks,#FCEF91,[115429237],Edge <b>684</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 684</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 18:19 min/km</li>
                        </ul></div>","LINESTRING (2.3897061 41.8475154, 2.3897193 41.8475422, 2.3901646 41.8476769)"
694,15.68,From 15 to 30 min/km,#E53888,1,Less than 25 tracks,#FCEF91,[115429237],Edge <b>694</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 694</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 15:41 min/km</li>
                        </ul></div>","LINESTRING (2.3896787 41.848221, 2.3893718 41.8479672)"
873,16.94,From 15 to 30 min/km,#E53888,3,Less than 25 tracks,#FCEF91,"[115415523, 115484341, 115628513]",Edge <b>873</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 873</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 3</li>
                            <li><b>Average pace</b>: 16:56 min/km</li>
                        </ul></div>","LINESTRING (2.3909614 41.8065705, 2.3908473 41.8065306, 2.3908 41.806382, 2.3907335 41.8063112, 2.3907651 41.8062443, 2.390762 41.8061753, 2.3909068 41.8061265, 2.3909599 41.8060378, 2.3908948 41.8058907, 2.390863 41.8057718, 2.3908492 41.8056728, 2.3907966 41.8055532, 2.3908298 41.8054398, 2.3909203 41.8050454)"
897,19.57,From 15 to 30 min/km,#E53888,4,Less than 25 tracks,#FCEF91,"[115429237, 115429237, 115537812, 115537812]",Edge <b>897</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 897</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 4</li>
                            <li><b>Average pace</b>: 19:34 min/km</li>
                        </ul></div>","LINESTRING (2.3940148 41.8413496, 2.3942496 41.8413642, 2.3943562 41.8413823)"
898,19.0,From 15 to 30 min/km,#E53888,1,Less than 25 tracks,#FCEF91,[115429237],Edge <b>898</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 898</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 19:00 min/km</li>
                        </ul></div>","LINESTRING (2.3940148 41.8413496, 2.3938466 41.8411106, 2.3935805 41.8409619, 2.3930797 41.8407375, 2.3929741 41.8406093, 2.3928528 41.8401312, 2.3927789 41.8398244, 2.3927354 41.8395483, 2.3925359 41.8389653, 2.3923638 41.8385718, 2.3923481 41.8381841, 2.3923713 41.8379769, 2.3923954 41.837953)"
899,12.92,Less than 15 min/km,#AC1754,1,Less than 25 tracks,#FCEF91,[115537812],Edge <b>899</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 899</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 12:55 min/km</li>
                        </ul></div>","LINESTRING (2.3940148 41.8413496, 2.3937256 41.8411838, 2.3932268 41.8410909, 2.3930071 41.8411373, 2.3928101 41.8411408, 2.3921582 41.8408894)"
900,12.8,Less than 15 min/km,#AC1754,1,Less than 25 tracks,#FCEF91,[115429237],Edge <b>900</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 900</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 12:48 min/km</li>
                        </ul></div>","LINESTRING (2.3941939 41.8423002, 2.3941978 41.8423849, 2.3940375 41.842626, 2.3941147 41.8427433, 2.3944715 41.8429038)"
901,26.28,From 15 to 30 min/km,#E53888,4,Less than 25 tracks,#FCEF91,"[115429237, 115429237, 115537812, 115537812]",Edge <b>901</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 901</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 4</li>
                            <li><b>Average pace</b>: 26:17 min/km</li>
                        </ul></div>","LINESTRING (2.3941939 41.8423002, 2.3946604 41.8418626, 2.394813 41.8417023, 2.3948521 41.8415478, 2.394766 41.8414779, 2.3945587 41.8414167, 2.3943562 41.8413823)"
947,12.87,Less than 15 min/km,#AC1754,1,Less than 25 tracks,#FCEF91,[115347710],Edge <b>947</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 947</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 12:52 min/km</li>
                        </ul></div>","LINESTRING (2.3745889 41.845891, 2.3747149 41.8460517, 2.3749668 41.8460564, 2.3751883 41.8460041)"
948,12.22,Less than 15 min/km,#AC1754,1,Less than 25 tracks,#FCEF91,[115347710],Edge <b>948</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 948</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 12:13 min/km</li>
                        </ul></div>","LINESTRING (2.3745889 41.845891, 2.3744011 41.8457594, 2.3739791 41.845757, 2.3737482 41.8458334, 2.3736499 41.8459417, 2.3734532 41.8460659, 2.3731637 41.846096, 2.3726836 41.845999, 2.3724955 41.8458621, 2.3723742 41.8457371, 2.372115 41.845499, 2.3719251 41.845429, 2.3713164 41.8452641, 2.3707297 41.8450817, 2.3704237 41.8448848)"
1083,16.94,From 15 to 30 min/km,#E53888,1,Less than 25 tracks,#FCEF91,[115424618],Edge <b>1083</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 1083</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 16:56 min/km</li>
                        </ul></div>","LINESTRING (2.3535303 41.8074128, 2.3536937 41.8074451, 2.3539697 41.8075034, 2.3546673 41.8072832, 2.3554264 41.8071578, 2.3561363 41.8070416, 2.3567598 41.8067397)"
1159,17.68,From 15 to 30 min/km,#E53888,1,Less than 25 tracks,#FCEF91,[115429237],Edge <b>1159</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 1159</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 17:41 min/km</li>
                        </ul></div>","LINESTRING (2.3966027 41.8351796, 2.3965462 41.8351588, 2.3964032 41.8350425, 2.3962641 41.834992, 2.3961427 41.8350386, 2.3959441 41.8350852, 2.3958448 41.8351181, 2.395705 41.8351427, 2.395499 41.8351153, 2.3953335 41.8349317, 2.3951764 41.8347031)"
1160,19.67,From 15 to 30 min/km,#E53888,1,Less than 25 tracks,#FCEF91,[115429237],Edge <b>1160</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 1160</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 19:40 min/km</li>
                        </ul></div>","LINESTRING (2.3966027 41.8351796, 2.3966127 41.8351991, 2.3967927 41.8353886, 2.3970744 41.8354586, 2.3973404 41.8354848, 2.3975556 41.8355927, 2.3976339 41.8357034, 2.3975503 41.8358176, 2.3975118 41.8358658, 2.3973916 41.835902, 2.3968905 41.8360562, 2.3964014 41.8362252, 2.3959945 41.8365109, 2.3957005 41.8366429, 2.3954116 41.836919, 2.3951886 41.8372688, 2.3950164 41.8374874, 2.3947699 41.8376681, 2.3946017 41.837709, 2.3944372 41.8376878)"
1168,16.94,From 15 to 30 min/km,#E53888,1,Less than 25 tracks,#FCEF91,[115537812],Edge <b>1168</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 1168</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 16:56 min/km</li>
                        </ul></div>","LINESTRING (2.3848985 41.8426784, 2.3849895 41.8428393, 2.3851065 41.8429536, 2.385208 41.8431008, 2.3854108 41.8432771, 2.3856852 41.8434773, 2.3858057 41.8435355)"
1169,14.82,Less than 15 min/km,#AC1754,1,Less than 25 tracks,#FCEF91,[115537812],Edge <b>1169</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 1169</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 14:49 min/km</li>
                        </ul></div>","LINESTRING (2.3858057 41.8435355, 2.3859538 41.843607)"
1170,13.41,Less than 15 min/km,#AC1754,1,Less than 25 tracks,#FCEF91,[115537812],Edge <b>1170</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 1170</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 13:25 min/km</li>
                        </ul></div>","LINESTRING (2.3858057 41.8435355, 2.3857828 41.8434399, 2.385718 41.8433672, 2.3856417 41.8432501, 2.3856501 41.8431628, 2.3857646 41.8430369, 2.3858155 41.8429796, 2.3859429 41.8428547, 2.3860717 41.8426908, 2.3861307 41.8423831, 2.386238 41.8421673, 2.3863828 41.8417836, 2.3864477 41.8416218)"
1171,18.36,From 15 to 30 min/km,#E53888,1,Less than 25 tracks,#FCEF91,[115537812],Edge <b>1171</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 1171</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 18:22 min/km</li>
                        </ul></div>","LINESTRING (2.3859538 41.843607, 2.3860199 41.843639, 2.3861634 41.8437185, 2.3863031 41.8437513, 2.3864061 41.8437404, 2.3865165 41.8437431, 2.3865716 41.8438253, 2.3867592 41.8439678, 2.3870572 41.8440692, 2.3874969 41.8441417)"
1172,12.39,Less than 15 min/km,#AC1754,1,Less than 25 tracks,#FCEF91,[115537812],Edge <b>1172</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 1172</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 12:23 min/km</li>
                        </ul></div>","LINESTRING (2.3859538 41.843607, 2.38595 41.843713, 2.3858875 41.8438609, 2.3857441 41.8439157, 2.3854388 41.8439651, 2.3850599 41.8440418, 2.3849458 41.8440549)"
1179,19.01,From 15 to 30 min/km,#E53888,1,Less than 25 tracks,#FCEF91,[115537812],Edge <b>1179</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 1179</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 19:01 min/km</li>
                        </ul></div>","LINESTRING (2.3874969 41.8441417, 2.3873735 41.8441925, 2.3872337 41.8442308, 2.3871123 41.8442692, 2.3869652 41.8442829, 2.3866195 41.8443048)"
1180,19.57,From 15 to 30 min/km,#E53888,3,Less than 25 tracks,#FCEF91,"[115429237, 115429237, 115537812]",Edge <b>1180</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 1180</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 3</li>
                            <li><b>Average pace</b>: 19:34 min/km</li>
                        </ul></div>","LINESTRING (2.3874969 41.8441417, 2.387539 41.8441486, 2.3878663 41.8441651, 2.3879914 41.8441843, 2.3882028 41.8444531, 2.3882614 41.8444968)"
